Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score
BOR0449,22,6143,20048,60,5.57683787901596,728,217,9,Unemployed,Debt Consolidation,Bachelor's,Married,2,Mortgage,20.61703030382049,22368,50477,0.2782631805027128,10,3,1,383.6515262401311,0.27196266753486353,0.06245344721473728,0.18114880052312382,2.2565604184362287,0.9104937591598283,16.918361152118447,0.8076742594183632,0.725,0.6037966539878759,0.04048582995951417,0.875
BOR0450,68,5644,40111,60,4.1193693804773,674,3,8,Employed,Business,High School,Widowed,2,Rented,9.385025925726602,1770,36901,0.79873653813445,11,3,0,740.8677991815875,0.5922365934325537,0.13126644209454066,0.49837499491649084,20.836250705815925,0.6232749698152361,12.459839387097297,0.18483924814931874,0.22133333333333333,0.3079938539916536,0.3333333333333333,0.5383333333333333
BOR0451,55,6432,42904,12,7.18068807399131,372,89,0,Unemployed,Medical,Master's,Single,4,Mortgage,1.8271662970554812,12305,52021,0.2315481705116568,8,1,2,3715.918254826118,0.5558665008291874,0.5777236092702298,0.38732711795301467,4.22728750203153,1.0464269141444928,12.112929721132218,0.0,0.41122222222222227,0.29311021170530416,0.06722689075630252,0.21500000000000002
BOR0452,53,12247,39008,48,12.161654363004132,329,103,15,Retired,Home Improvement,Master's,Divorced,2,Mortgage,21.046957968088268,9969,29092,0.2036418316421807,3,1,2,1030.3290757070188,0.26542554639231375,0.08412909902074131,0.149861101962533,2.9179538615847544,2.301833965738971,12.392520271979402,1.451372155981679,0.771611111111111,0.4738571222745448,0.022556390977443608,0.7383333333333333
BOR0453,69,14912,5060,60,6.597309930473289,487,118,5,Retired,Home Improvement,Bachelor's,Married,0,Rented,0.2948265770936353,12404,1242,0.1690796594319444,11,2,1,99.23550702851902,0.02827700286123033,0.006654741619401759,0.09598844641630022,0.10012091898428054,0.7854879080104918,14.066790860108025,0.3982602910926275,0.5592777777777778,0.7350083333333333,0.07432432432432433,0.5383333333333333
BOR0454,46,3276,14130,12,9.704896535698309,663,132,8,Employed,Home Improvement,High School,Married,2,Rented,12.275477623754655,8989,1831,0.5058637416167574,0,2,0,1240.3129810976175,0.35943223443223443,0.37860591608596383,0.44859772012790033,0.20367074527252502,9.103868127465667,13.982344753975672,3.260232752147836,0.5851666666666666,0.7466583333333332,0.0,0.6866666666666665
BOR0455,61,7811,23023,48,11.871392532403547,750,311,3,Unemployed,Medical,Master's,Divorced,3,Mortgage,9.881378079062271,35983,50721,0.5395046782014711,0,0,0,604.8311214297098,0.24562582682541714,0.07743325072714247,0.3315725358380232,1.4095431302801245,10.490829674199096,11.736237244729143,0.35893769923809266,0.575,0.38289780568589565,0.0,0.425
BOR0456,66,12958,18350,24,4.7413527184343405,494,95,1,Unemployed,Medical,Bachelor's,Divorced,0,Rented,20.80132615556557,39462,28511,0.3556595483798174,14,0,1,802.9161406749461,0.1180094664814529,0.061962968102712304,0.2234960872551201,0.72247421635456,0.7055412535361701,11.084901794105747,0.19018117464449316,0.39188888888888895,0.4185585437710438,0.112,0.19999999999999998
BOR0457,22,2302,29354,12,11.380927185332544,455,330,3,Retired,Medical,Bachelor's,Single,2,Owned,22.98736418281137,19360,72782,0.4747893348580274,11,2,1,2599.573830524451,1.0626267014190558,1.129267519776043,0.7693045180711344,3.7592066525489387,0.8225846676990972,15.392200820096368,1.4505295938442657,0.6975,0.4937576649080142,0.030555555555555555,0.5583333333333333
BOR0458,37,2638,33145,36,4.556515208665514,471,142,0,Employed,Debt Consolidation,High School,Widowed,2,Rented,9.122839079138515,20121,18302,0.6518796716614388,9,1,1,986.799185455612,1.047036896638868,0.3740709573372297,0.5268657502155447,0.9095517344200378,0.9909569022851995,12.433320050989742,0.0,0.5089444444444444,0.48807406299513745,0.05232558139534884,0.3033333333333333
BOR0459,60,2055,39020,12,14.59899203446046,340,287,18,Unemployed,Debt Consolidation,PhD,Married,1,Rented,24.348810433345605,26287,55568,0.6726729178252239,14,2,2,3514.500073137498,1.5823195458231956,1.710219013692213,1.139568660965369,2.113816189896531,0.67845785601847,16.32762315189133,8.494440720203919,0.9800000000000001,0.6571173496013964,0.04416403785488959,0.9333333333333333
BOR0460,26,10717,25587,12,9.116532495746808,362,27,9,Retired,Home Improvement,Bachelor's,Widowed,4,Owned,8.817502815148012,34160,3232,0.7705384530009538,4,0,2,2239.003882663275,0.19895959690211812,0.20892076912039514,0.5178104952547025,0.09461081350077574,2.087767984295743,11.390500155099312,2.4991533826314027,0.469,0.5610499999999999,0.07017543859649122,0.42
BOR0461,43,14761,46131,48,5.23277523866359,322,277,20,Self-Employed,Education,PhD,Married,0,Rented,13.389790799596836,6789,51507,0.6769875901460122,13,1,0,1067.2354843461108,0.26043289750016935,0.07230102868004273,0.40487863748632597,7.585714285714285,0.6302290157537672,11.14188572510166,2.344842130704432,0.9890000000000001,0.5347825011001528,0.04234527687296417,0.8666666666666667
BOR0462,50,14315,14650,24,7.437411814385785,659,232,14,Employed,Home Improvement,PhD,Married,1,Rented,21.810555810424017,27181,76508,0.4953890057021987,12,1,1,658.8271773584295,0.0852835021539178,0.04602355412912536,0.29317455249431573,2.814656758148775,0.7854084821934841,13.163631708853552,3.179772431246658,0.8205,0.49806311054908575,0.04580152671755725,0.8666666666666667
BOR0463,24,10150,24933,36,8.254289166895507,374,16,21,Self-Employed,Business,Master's,Widowed,3,Mortgage,20.787606876743656,14385,10683,0.2257598760857922,1,0,0,784.2377588094058,0.20470443349753695,0.07726480382358678,0.15893709356779978,0.7425969692756847,4.787005395213651,10.364277325938948,1.6527077840327928,0.5074444444444445,0.46397102208910523,0.021739130434782608,0.5266666666666666
BOR0464,33,4125,25581,60,12.21912762738018,417,58,18,Employed,Debt Consolidation,PhD,Divorced,4,Rented,29.621054169366,17061,23664,0.1698344903919897,14,2,0,571.8719131566049,0.5167878787878788,0.1386356153106921,0.1557949966054058,1.386941741882546,0.649640603164576,15.309441369275294,1.2232612331717159,0.6026111111111112,0.5306724998239313,0.1590909090909091,0.73
BOR0465,47,13479,28393,60,12.049373539881008,679,89,15,Retired,Medical,High School,Single,0,Rented,6.754830726477956,105,33172,0.1381583229376014,5,3,1,632.2952388552653,0.17553849197517124,0.046909654933991046,0.09709642233597676,312.9433962264151,0.7772398490186778,8.360566864586357,1.1249524175825663,0.5577222222222222,0.4515289143279173,0.04201680672268908,0.8483333333333334
BOR0466,37,2364,28051,12,10.537315811379306,589,198,20,Unemployed,Debt Consolidation,Master's,Married,2,Owned,19.869537406187472,21137,64340,0.5665680822497686,6,2,0,2473.1440305847004,0.9888254371122391,1.0461692176754231,0.7823885931913132,3.0438073611505345,1.4226896639384703,15.411509075066474,8.822174707874154,0.8555,0.5757985028986183,0.02631578947368421,0.9333333333333333
BOR0467,58,8809,31212,48,4.718203194422669,739,361,23,Unemployed,Medical,Master's,Divorced,0,Mortgage,18.29045724827332,34714,11017,0.6652753787785952,0,2,2,714.8128791186995,0.29526620501759565,0.08114574629568617,0.4024170441612862,0.3173556099668731,10.454927149187373,15.327496598280852,2.8230795181665154,0.8,0.8433333333333333,0.0,0.9333333333333333
BOR0468,43,6621,9090,48,5.243047773258246,306,25,21,Unemployed,Business,Master's,Married,2,Mortgage,27.452953634700897,5544,36613,0.4560787654788554,5,0,0,210.3385462765698,0.11440869959220662,0.03176839545032016,0.26513909896601456,6.602885482416592,1.4367753166307446,9.072636797256461,1.4254172353843986,0.5664444444444445,0.28139806085104063,0.09090909090909091,0.5416666666666666
BOR0469,50,7126,11960,60,4.578204587423901,495,24,3,Employed,Business,Bachelor's,Single,4,Mortgage,4.690864249346252,13275,76920,0.1382999223835479,7,1,1,223.39606622283824,0.1398634109832538,0.031349433935284624,0.09017220258182942,5.793913829466707,1.186714146604983,11.914025741802824,0.16094379124341002,0.24416666666666664,0.2067431071055585,0.12962962962962962,0.2316666666666667
BOR0470,35,7122,40772,36,10.137487007806826,720,300,1,Retired,Debt Consolidation,Bachelor's,Married,2,Rented,22.55394490760799,39753,30348,0.4748294022139367,11,0,1,1318.2311331568824,0.47706636712533934,0.18509282970470126,0.3444479445847808,0.7633948785027922,0.8825388119958787,11.664072832809763,0.15853084068746875,0.525,0.46547583940162773,0.03333333333333333,0.3416666666666667
BOR0471,49,3646,26520,24,13.587092077381143,492,338,12,Self-Employed,Medical,PhD,Single,3,Mortgage,17.04805848806305,34550,16448,0.7550244830671853,4,2,1,1268.1346983432547,0.6061437191442677,0.3478153314161423,0.571780364824216,0.47604989725333563,2.0900383544674037,16.618096530990297,2.9130000536902245,0.904,0.8901333333333332,0.010869565217391304,0.9333333333333333
BOR0472,26,2918,41408,36,8.488705890929875,447,266,0,Retired,Business,Master's,Single,2,Owned,8.239976093637162,19641,9491,0.5183292336527223,13,3,0,1306.93189892357,1.1825451222298378,0.4478861888017718,0.4866298634697946,0.4831992668771001,0.706101814979837,17.159312158105447,0.0,0.6265000000000001,0.831925,0.04391891891891892,0.5
BOR0473,68,4797,33470,24,5.349754000514081,501,180,16,Self-Employed,Home Improvement,Master's,Married,3,Mortgage,14.233047424415222,6213,78648,0.6665992419239705,11,3,2,1473.6236395505584,0.581439788756862,0.30719692298323087,0.5048681984006377,12.656581911812037,0.7278800074960827,14.722940108468094,3.4656646875105506,0.8995000000000001,0.6185993970044121,0.05238095238095238,1.0
BOR0474,51,8506,25491,60,9.91748673921312,743,359,12,Employed,Home Improvement,High School,Married,4,Owned,10.013297912093934,14485,58759,0.6601068538742254,6,3,1,540.5740655115111,0.24973548083705618,0.06355208858588186,0.39165720949447086,4.056261217727461,1.3687054206793245,16.849801911869783,1.1772208062900311,0.8,0.6031394656228728,0.015424164524421594,1.0
BOR0475,67,7870,6341,24,12.835150493955664,718,67,3,Employed,Medical,PhD,Single,4,Mortgage,17.379402083653826,15605,44553,0.752490369846457,9,0,1,300.9719412997636,0.0671431596781025,0.038242940444696776,0.43107902661566494,2.854863514033064,0.9655410734676707,10.894697233282013,0.5274384631470134,0.2611111111111111,0.17879359877900974,0.09278350515463918,0.23666666666666666
BOR0476,26,3531,49623,48,12.029688707398694,726,350,6,Self-Employed,Debt Consolidation,High School,Divorced,0,Mortgage,26.670018324439976,37637,968,0.6391601359549114,5,1,0,1307.4873816534027,1.1711271594449164,0.37028812847731596,0.5181677325899935,0.025718688559434613,1.7559615762207998,14.163827671164192,0.7325982779332332,0.65,0.7091666666666667,0.013157894736842105,0.6166666666666667
BOR0477,33,10172,29791,12,13.636683966262746,778,320,16,Self-Employed,Business,PhD,Widowed,3,Owned,17.07914953236606,20390,368,0.6233903598091627,3,0,1,2669.757999919415,0.24406049285620657,0.2624614628312441,0.4609723561690993,0.018047177676425875,2.480712226503687,11.275996451777738,7.695254830840021,0.8,0.71,0.008571428571428572,0.8
BOR0478,37,5345,5338,12,6.69587411836198,774,48,8,Self-Employed,Debt Consolidation,PhD,Single,3,Mortgage,18.95167254979752,9867,73960,0.2638718654794484,14,3,2,461.13170963111736,0.08322419706891175,0.08627347233510146,0.1839525885644923,7.494933117146331,0.6131368318432832,15.700600854643733,2.5945468654070845,0.3333333333333333,0.37334642581901273,0.1794871794871795,0.6133333333333333
BOR0479,47,9673,10895,60,5.730469473579412,425,174,3,Retired,Home Improvement,Bachelor's,Married,1,Mortgage,15.562435413441284,3981,35010,0.141947608724757,14,2,1,209.268124999329,0.09386091870843241,0.02163425255859909,0.08780659844998595,8.792064289301859,0.5526359656416094,12.270396620007173,0.25823929869617573,0.6958333333333333,0.46635707944169924,0.06862745098039216,0.5483333333333333
BOR0480,47,8949,17254,48,13.617889588332297,694,51,18,Self-Employed,Business,Bachelor's,Married,1,Mortgage,1.5349651933642772,9493,54154,0.4623196255376655,6,1,2,468.19047468450896,0.16066972101165866,0.05231763042624974,0.2778187277375284,5.7040235938487465,1.3083450427301806,12.486717819102202,1.4817163944680354,0.44466666666666665,0.2974429661773305,0.07407407407407407,0.6516666666666666
BOR0481,69,8882,16344,36,11.061943596947266,624,101,0,Employed,Debt Consolidation,High School,Divorced,1,Rented,6.985756706282827,5682,35851,0.1871039455627286,9,0,1,535.5611585124831,0.15334384147714478,0.06029736078726448,0.13004098241376977,6.308463839521379,0.8645234541297121,9.601565510079212,0.0,0.3185555555555556,0.17108485440142812,0.06870229007633588,0.16833333333333333
BOR0482,42,3906,6750,48,7.075682695086873,691,215,9,Employed,Education,PhD,Widowed,2,Owned,14.760051882962482,5782,25496,0.773537113394594,8,0,0,161.87426960914425,0.14400921658986174,0.04144246533772254,0.4440945217690019,4.408784367975099,0.9625197620175798,9.275621456299042,1.0078647014407809,0.7294999999999999,0.3679600609875672,0.0326530612244898,0.675
BOR0483,60,5086,7421,12,12.037002581583856,739,187,3,Unemployed,Medical,Master's,Single,1,Mortgage,9.307058512341143,29799,30936,0.30294733384312,9,1,0,659.4753262096742,0.12159195176300956,0.12966483016312902,0.22497020718712407,1.0381208053691275,1.0302263672493495,13.850816900055738,1.3091104907074873,0.575,0.49397939091271503,0.041474654377880185,0.49166666666666664
BOR0484,57,10152,44887,12,12.87386142152423,503,56,8,Self-Employed,Medical,Bachelor's,Single,3,Owned,5.452907932835826,16984,78858,0.6970609423690052,9,1,0,4006.5286358766402,0.36845777515103756,0.39465412094923563,0.5609778727301089,4.642802472770091,0.9740085880594684,13.19281324703987,2.6953675118897,0.45405555555555555,0.3086817210675594,0.10465116279069768,0.4933333333333333
BOR0485,54,7750,10319,48,10.572249763923022,785,46,12,Retired,Education,Master's,Widowed,2,Owned,15.12398525755315,22760,67005,0.3713372376417215,12,2,1,264.56147450957076,0.11095698924731183,0.03413696445284784,0.21959711470672838,2.9438513246342426,0.771754140308168,15.530895663646351,0.9625369004275145,0.42777777777777776,0.38527577132396107,0.15789473684210525,0.71
BOR0486,51,14772,20896,48,11.410667263619024,330,158,13,Retired,Home Improvement,High School,Single,4,Owned,9.68429380343551,25993,37493,0.3262359749001642,6,1,2,544.2448431192071,0.11788067515118693,0.0368430031897649,0.19600913763048455,1.4423713164576442,1.4522315744487906,13.590703453373406,1.3728282214346461,0.923888888888889,0.6037367445457941,0.031914893617021274,0.83
BOR0487,58,12267,16918,12,7.815488901090663,687,173,9,Retired,Business,Bachelor's,Widowed,0,Mortgage,7.7432292952024415,1524,69795,0.7546110006636348,11,2,0,1470.2273347448377,0.11492894214831119,0.119852232391362,0.4689695549411121,45.7672131147541,0.6108124740867927,11.063647647452791,3.869291474410897,0.7120555555555554,0.45757946921504566,0.054187192118226604,0.7966666666666666
BOR0488,44,10905,30064,36,9.69500017444495,733,241,5,Unemployed,Medical,Bachelor's,Married,1,Mortgage,13.919562523211424,26120,36390,0.3543258004603568,13,3,1,965.7813817452999,0.2297417086963167,0.0885631711825126,0.2347326172853269,1.393131962788561,0.7264639191069089,17.850438980227917,0.7623524619662064,0.625,0.6068579799950538,0.04797047970479705,0.7083333333333333
BOR0489,31,3062,32935,60,9.527830463350869,675,281,15,Employed,Education,PhD,Widowed,4,Owned,3.9985277424651935,78,10292,0.3732015360641956,4,3,1,692.1443203002291,0.8963368168952754,0.22604321368394156,0.30698029099308133,130.27848101265823,0.8738895704934043,7.657218297655368,1.4104767677345285,0.8125,0.5669511439813466,0.012861736334405145,1.0
BOR0490,26,3976,42641,60,13.252549598003876,643,240,5,Retired,Education,High School,Single,3,Rented,27.832371992262217,35891,28365,0.1742642457290364,6,0,1,975.735433231181,0.8937164654594232,0.24540629608430106,0.2062781683889055,0.7902875292544299,1.498324244059707,11.878232853498455,0.45706641112422125,0.6535,0.5154994165550306,0.022222222222222223,0.5083333333333333
BOR0491,57,3296,34711,48,13.1595857732451,742,4,16,Employed,Home Improvement,PhD,Widowed,0,Owned,26.03106293757717,25473,17207,0.5693126656977565,2,3,0,933.9608958572153,0.8776041666666666,0.2833619222867765,0.44063483116281554,0.675473031326058,3.381804534383235,18.368812813290667,0.5364793041447001,0.3111111111111111,0.5990524755927475,0.058823529411764705,0.7066666666666668
BOR0492,55,8229,9806,60,13.075825397490997,374,83,9,Unemployed,Home Improvement,Bachelor's,Divorced,4,Rented,21.22861757221606,39832,22912,0.3021875901342594,1,3,0,223.49744638250465,0.09930327702839552,0.027159733428424433,0.17842505461663366,0.5752014661210554,5.296225496724871,19.16400222506885,0.6646225198264969,0.6185555555555555,0.7825703116134946,0.008849557522123894,0.7133333333333334
BOR0493,52,9641,46360,12,3.6268635640183566,454,307,17,Self-Employed,Debt Consolidation,High School,Married,0,Owned,3.186414827653686,8417,56572,0.5099229174876551,10,2,0,3939.650396528562,0.40071915084880544,0.40863503749907293,0.46434337149279314,6.7203611309099545,0.821647959030047,13.112299346001365,8.117641359212564,0.923,0.574720046959975,0.02967359050445104,0.9333333333333333
BOR0494,31,2125,17182,12,12.119773071392215,729,360,21,Self-Employed,Medical,Bachelor's,Married,1,Owned,23.27631763409079,13362,19276,0.5139461928372466,14,0,0,1527.5627774200464,0.6738039215686275,0.7188530717270807,0.606154288337672,1.4424904587293272,0.6333496648520708,10.651653104708474,10.305536427082542,0.8,0.48130258857706076,0.035897435897435895,0.8
BOR0495,40,6632,27297,48,12.224778486276556,662,247,17,Self-Employed,Debt Consolidation,High School,Widowed,3,Owned,24.23871984327057,1209,5534,0.6034397869170369,4,1,0,721.8510047558069,0.34299607961399275,0.10884363762904206,0.38087151973743927,4.573553719008265,1.4196751277181572,9.559363603838795,1.9526726809334312,0.8190000000000001,0.4734415989159892,0.01444043321299639,0.8666666666666667
