Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score,segment,segment_name,prob_fully_recovered,prob_partially_recovered,prob_written_off,recovery_probability,risk_score,expected_recovery_value,risk_tier,recommended_strategy,priority_score,priority_rank
BOR0192,54,12188,17298,24,10.597291509049938,819,60,16,Unemployed,Home Improvement,High School,Widowed,1,Mortgage,22.68576702320341,3670,43005,0.6001936422652094,7,3,1,802.9920485807326,0.11827207088939941,0.06588382413691603,0.3597542241074774,11.714791609915554,1.0260274229371042,14.524909310829337,2.740582576115541,0.4666666666666667,0.4249339627028787,0.07777777777777778,0.8,0,Legal Escalation Candidate Segment,0.4146192398117178,0.3972179552966199,0.18816280489166234,0.6529500129896897,0.43891582489003506,2396.3265476721613,Low,Automated reminders via SMS/email and self-service portal nudges,6.099593394574568,412
BOR0353,50,6530,27419,48,13.443594509614805,646,2,22,Employed,Medical,Master's,Divorced,0,Rented,14.525190964902224,25502,56411,0.3131662324059683,13,0,2,741.6342141680016,0.3499106687085248,0.11357338654946425,0.2233494517705415,2.2119358506842333,0.7247536693775335,11.510612594350848,0.5035306323062169,0.33255555555555555,0.22876171381975466,0.40625,0.5033333333333333,0,Legal Escalation Candidate Segment,0.3977221349156944,0.3602167889501811,0.2420610761341247,0.6138522082858031,0.3930071757253391,15654.459015704551,Low,Automated reminders via SMS/email and self-service portal nudges,6.085966557237258,413
BOR0447,33,14394,6524,24,12.104206918758472,406,78,5,Retired,Education,Bachelor's,Single,3,Rented,25.345922562315256,10912,28906,0.5818503374395605,9,2,1,307.42491241593103,0.03777036728266407,0.021357851355837922,0.32962871870188537,2.648767524970219,0.929771001811309,14.592373708376286,0.9103016359306295,0.4886666666666667,0.41929345717876865,0.08333333333333333,0.4716666666666667,0,Legal Escalation Candidate Segment,0.4172487166674481,0.40236166666993833,0.1803896166626134,0.6586657166694111,0.3903506174982161,7187.360300296614,Low,Automated reminders via SMS/email and self-service portal nudges,6.080348179659176,414
BOR0145,47,8938,6970,24,5.509894592514837,690,34,20,Self-Employed,Medical,Bachelor's,Single,1,Rented,6.272920937688427,13560,56630,0.594189686235573,12,1,2,307.3777050062645,0.06498470948012232,0.034389987134287814,0.3422798216399947,4.175945726716319,0.731919485006765,12.047060643270356,2.962790051241178,0.39944444444444444,0.2883195113983507,0.1875,0.6233333333333333,0,Legal Escalation Candidate Segment,0.41121867606670254,0.3784962797351101,0.21028504419818733,0.6383164439077685,0.40848320034883934,8655.570979389342,Low,Automated reminders via SMS/email and self-service portal nudges,6.060271935039918,415
BOR0260,52,2924,24956,36,9.6235337144334,612,203,4,Self-Employed,Debt Consolidation,High School,Single,3,Owned,14.556913672960686,1849,20365,0.6730152612611756,7,2,2,800.8561914088125,0.7112403100775194,0.27389062633680317,0.493409175545208,11.008108108108107,0.9403676147590463,11.54567914309596,0.5909022215382462,0.644,0.4390213329405218,0.030042918454935622,0.6,0,Legal Escalation Candidate Segment,0.4058118164367238,0.3765071997923941,0.2176809837708823,0.6317161363121603,0.4581845113970958,1168.0431360411844,Low,Automated reminders via SMS/email and self-service portal nudges,6.03988696812542,416
BOR0236,27,13211,44282,48,9.32864196593555,637,53,15,Employed,Home Improvement,Bachelor's,Divorced,1,Owned,16.491517654899333,14650,78422,0.7116562832939165,12,2,1,1108.8826307679199,0.27932530971665026,0.08393631297917795,0.42918229665228413,5.352672172547949,0.7378664516539472,14.681928554302042,1.2465575145513357,0.47872222222222216,0.38144963562985346,0.14457831325301204,0.7216666666666667,0,Legal Escalation Candidate Segment,0.4450490734009485,0.41997171478458745,0.13497921181446415,0.697032102271701,0.4009235779678388,10211.520298280419,Low,Automated reminders via SMS/email and self-service portal nudges,6.029838466192511,417
BOR0499,66,8168,49813,60,8.908669122170535,424,14,14,Unemployed,Home Improvement,PhD,Married,1,Owned,25.029743872481955,10871,65557,0.6862156263843138,11,0,2,1031.8293480475822,0.5082129448253346,0.12632582615665797,0.4342652162818687,6.029893303899926,0.7744954963192483,10.121912849429313,0.6318783802571823,0.4768888888888889,0.24361896030995456,0.25,0.5233333333333333,0,Legal Escalation Candidate Segment,0.4009677831782342,0.36689573042876733,0.2321364863929983,0.6211052214354946,0.4201593838447063,6752.034862225262,Low,Automated reminders via SMS/email and self-service portal nudges,5.983569822441806,418
BOR0209,49,6175,38595,24,7.336049818930305,652,294,5,Unemployed,Debt Consolidation,Bachelor's,Married,2,Rented,19.942176147325387,4141,70400,0.2996482212573325,13,2,0,1733.8834350925072,0.5208502024291498,0.28079083969109425,0.2911623995525253,16.99661999034283,0.5949238601396807,12.515928309722923,1.184786532570796,0.649,0.43567686609565204,0.040123456790123455,0.6416666666666666,0,Legal Escalation Candidate Segment,0.4341629223196645,0.41156341411225844,0.15427366356807704,0.6811009707870196,0.4333343689884373,2820.439120029048,Low,Automated reminders via SMS/email and self-service portal nudges,5.981058462677929,419
BOR0456,66,12958,18350,24,4.7413527184343405,494,95,1,Unemployed,Medical,Bachelor's,Divorced,0,Rented,20.80132615556557,39462,28511,0.3556595483798174,14,0,1,802.9161406749461,0.1180094664814529,0.061962968102712304,0.2234960872551201,0.72247421635456,0.7055412535361701,11.084901794105747,0.19018117464449316,0.39188888888888895,0.4185585437710438,0.112,0.19999999999999998,0,Legal Escalation Candidate Segment,0.41412731898144217,0.39643235031405266,0.1894403307045052,0.6519867291698738,0.3345864038173598,25728.70030650156,Low,Automated reminders via SMS/email and self-service portal nudges,5.974641957991792,420
BOR0163,28,11347,49028,60,9.6566181711906,526,36,14,Employed,Medical,PhD,Married,2,Owned,22.54269952593908,3320,7910,0.7462180982279256,12,2,0,1033.4357902004574,0.360065803002262,0.0910756843395133,0.4514040119781401,2.381812707015959,0.6236939401059036,12.447374620749885,0.8425475129503189,0.48700000000000004,0.42592537605865255,0.18181818181818182,0.6933333333333334,0,Legal Escalation Candidate Segment,0.4153371368492979,0.38694738118259225,0.19771548196810976,0.6475055655588533,0.43052138238674537,2149.718477655393,Low,Automated reminders via SMS/email and self-service portal nudges,5.961561988062512,421
BOR0242,40,14377,41980,24,7.880459543376353,588,52,7,Self-Employed,Debt Consolidation,High School,Widowed,3,Owned,1.6383090964040714,16559,28942,0.2749213245016301,7,2,0,1896.3537544444082,0.24332846444552642,0.13190190960870893,0.21056258779981557,1.747705314009662,1.2143431784924064,14.672436815582008,1.158001808119369,0.3754444444444444,0.4024051244399912,0.08536585365853659,0.5116666666666667,0,Legal Escalation Candidate Segment,0.42744690869395097,0.39597382884609456,0.17657926245995437,0.6650312060016077,0.3695686049878439,11012.251740180622,Low,Automated reminders via SMS/email and self-service portal nudges,5.924083546842113,422
BOR0004,29,7878,31734,36,4.09451362827756,431,36,5,Employed,Medical,PhD,Widowed,2,Mortgage,15.82763919816497,23790,19665,0.222733968963802,5,1,1,938.2489483729478,0.3356816450875857,0.11909735318265395,0.17609749186228538,0.8265730738514564,1.679510439480307,12.587603207854842,0.5015163767561422,0.35950000000000004,0.4401395208312146,0.07575757575757576,0.33499999999999996,0,Legal Escalation Candidate Segment,0.4282787976527042,0.3865529631864052,0.18516823916089098,0.6602105755645473,0.3430131258830443,15706.40959268058,Low,Automated reminders via SMS/email and self-service portal nudges,5.899691062680609,423
BOR0487,58,12267,16918,12,7.815488901090663,687,173,9,Retired,Business,Bachelor's,Widowed,0,Mortgage,7.7432292952024415,1524,69795,0.7546110006636348,11,2,0,1470.2273347448377,0.11492894214831119,0.119852232391362,0.4689695549411121,45.7672131147541,0.6108124740867927,11.063647647452791,3.869291474410897,0.7120555555555554,0.45757946921504566,0.054187192118226604,0.7966666666666666,0,Legal Escalation Candidate Segment,0.42579363755767896,0.41124365446735633,0.16296270797496484,0.6725398302380927,0.47476022145635083,1024.9507012828533,Medium,Personalized follow-up plus flexible settlement options,5.898770485388591,424
BOR0444,47,12453,5481,48,10.814813782892989,593,97,1,Unemployed,Home Improvement,PhD,Married,4,Owned,15.177774004391816,28804,58645,0.3330696300599928,10,2,0,141.1668972144364,0.0366779089376054,0.011335975043317787,0.18828948530248907,2.0359312619336922,0.9334822056514984,15.930323145492913,0.09552015580563693,0.34794444444444445,0.3758596343598313,0.07874015748031496,0.33666666666666667,0,Legal Escalation Candidate Segment,0.417844837780546,0.3883903647103,0.19376479750915412,0.650879056606726,0.347017502094517,18747.920346500134,Low,Automated reminders via SMS/email and self-service portal nudges,5.852521333685696,425
BOR0208,23,6910,31215,12,8.633052038772885,430,289,6,Employed,Medical,Bachelor's,Divorced,3,Rented,17.934240402045422,7938,78816,0.1181272491746396,0,0,0,2724.4890252204423,0.37644717800289434,0.394282058642611,0.24239691343522674,9.927698702607382,8.979542601725113,9.754751187375824,2.8349404614902602,0.785,0.37087500475785684,0.0,0.55,0,Legal Escalation Candidate Segment,0.45571710506962965,0.42882730741387576,0.11545558751649439,0.7130134895179551,0.42604123181332926,5659.901079793527,Low,Automated reminders via SMS/email and self-service portal nudges,5.850001644714369,426
BOR0105,29,13332,48925,48,4.3197231056343846,791,81,19,Unemployed,Business,Bachelor's,Married,2,Mortgage,16.392212226363963,5820,7957,0.1662766933533565,2,1,0,1111.693799115046,0.30581183118311833,0.08338537347097555,0.12897559940628506,1.3669472599209758,2.8897424490905785,10.852456756886168,1.744326368708767,0.525,0.43090108486219314,0.018018018018018018,0.7016666666666667,0,Legal Escalation Candidate Segment,0.4419145947020191,0.4158418155498787,0.142243589748102,0.6914196840319463,0.41082720537923495,4024.0625610659276,Low,Automated reminders via SMS/email and self-service portal nudges,5.821138468127549,427
BOR0478,37,5345,5338,12,6.69587411836198,774,48,8,Self-Employed,Debt Consolidation,PhD,Single,3,Mortgage,18.95167254979752,9867,73960,0.2638718654794484,14,3,2,461.13170963111736,0.08322419706891175,0.08627347233510146,0.1839525885644923,7.494933117146331,0.6131368318432832,15.700600854643733,2.5945468654070845,0.3333333333333333,0.37334642581901273,0.1794871794871795,0.6133333333333333,0,Legal Escalation Candidate Segment,0.42238815698176657,0.3821995973134499,0.19541224570478377,0.6517079153698365,0.3850565216762729,6430.402000954177,Low,Automated reminders via SMS/email and self-service portal nudges,5.8139454137091775,428
BOR0235,30,10549,42430,60,10.4975937455876,606,9,6,Self-Employed,Debt Consolidation,Bachelor's,Widowed,2,Rented,2.062617192674624,15574,9190,0.7388195419139734,10,2,0,911.9356168510689,0.33518184978038995,0.08644758904645643,0.4452521631235908,0.590048154093098,0.8775838494232413,14.933519165373768,0.23025850929940458,0.22199999999999998,0.5297679867986799,0.2564102564102564,0.3983333333333333,0,Legal Escalation Candidate Segment,0.42056183158499355,0.38723528938405294,0.1922028790309535,0.6529030052154253,0.3297630466099736,10168.311403225034,Low,Automated reminders via SMS/email and self-service portal nudges,5.805759328029508,429
BOR0093,66,10082,36037,24,5.213406343657239,549,182,9,Self-Employed,Business,High School,Widowed,1,Rented,8.556174080412422,1211,9752,0.5955586410179964,9,0,0,1584.4396920023255,0.29786583349864443,0.15715529577487855,0.3982771356585934,8.046204620462046,0.7100027166629259,7.470180433335696,1.953557307315533,0.8005,0.3819542115246591,0.04245283018867924,0.675,0,Legal Escalation Candidate Segment,0.41585260811873903,0.38320138033303514,0.20094601154822586,0.6457734363185601,0.49159726639293594,782.0316313817763,Medium,Personalized follow-up plus flexible settlement options,5.7927742987124695,430
BOR0040,30,8748,43110,24,13.055087700429612,649,323,5,Unemployed,Education,High School,Married,2,Owned,27.67935418810716,10367,65054,0.7942822547245413,8,0,1,2050.643622617031,0.41066529492455417,0.23441285123651473,0.5423410231549294,6.274498456790123,1.027386602065784,10.453615415891424,1.2043215657900685,0.6505,0.32061255668280686,0.0226628895184136,0.5083333333333333,0,Legal Escalation Candidate Segment,0.43755730811195387,0.4134674866081008,0.1489752052799454,0.6856378000768143,0.4106854299500707,7108.007073396334,Low,Automated reminders via SMS/email and self-service portal nudges,5.761980469873877,431
BOR0382,54,5472,39072,12,4.050054434532213,828,336,1,Retired,Debt Consolidation,Bachelor's,Divorced,1,Mortgage,7.428949292143161,28801,68104,0.7004349020502206,2,0,0,3327.870679493009,0.5950292397660819,0.6081635013693364,0.6589127717438228,2.3645580168043887,3.422733369385776,10.684067801984396,0.4850069108626968,0.525,0.3102559466999486,0.00546448087431694,0.3416666666666667,0,Legal Escalation Candidate Segment,0.4270214030910091,0.41165898650920363,0.1613196103997874,0.6740167949965312,0.36813908325225475,19412.357712695095,Low,Automated reminders via SMS/email and self-service portal nudges,5.751937380253214,432
BOR0377,63,4180,7573,36,8.682126052392217,662,12,15,Unemployed,Home Improvement,PhD,Widowed,1,Owned,11.834381725165724,808,834,0.124609894433951,7,3,0,239.7005704063297,0.1509768740031898,0.057344634068499926,0.09434052726949803,1.030902348578492,0.8369748646323114,11.643418590803558,1.068728898942307,0.35233333333333333,0.5278913173652695,0.16666666666666666,0.72,0,Legal Escalation Candidate Segment,0.3948369124024088,0.33352105742956956,0.2716420301680216,0.5949495468601506,0.4417494612075688,480.71923386300165,Low,Automated reminders via SMS/email and self-service portal nudges,5.746928155854752,433
BOR0442,47,8190,29058,36,6.471963633355909,707,194,1,Employed,Business,Bachelor's,Widowed,2,Mortgage,9.507124131618742,7856,35757,0.4949984512134023,7,2,0,890.2279626285379,0.29566544566544567,0.1086969429338874,0.3211627724876206,4.550973654066437,1.1211450166469776,13.369497281297384,0.14647220996010407,0.525,0.4080306737886161,0.03125,0.475,0,Legal Escalation Candidate Segment,0.4334065919281554,0.40025866147922173,0.1663347465926228,0.6735617888156884,0.38843483726980255,5291.501412936048,Low,Automated reminders via SMS/email and self-service portal nudges,5.721439119463453,434
BOR0484,57,10152,44887,12,12.87386142152423,503,56,8,Self-Employed,Medical,Bachelor's,Single,3,Owned,5.452907932835826,16984,78858,0.6970609423690052,9,1,0,4006.5286358766402,0.36845777515103756,0.39465412094923563,0.5609778727301089,4.642802472770091,0.9740085880594684,13.19281324703987,2.6953675118897,0.45405555555555555,0.3086817210675594,0.10465116279069768,0.4933333333333333,0,Legal Escalation Candidate Segment,0.4262761364045439,0.4015479630044058,0.17217590059105026,0.6672049142071874,0.3811279168764393,11331.80826289487,Low,Automated reminders via SMS/email and self-service portal nudges,5.694562607281587,435
BOR0213,54,13003,42219,60,10.80204052429688,775,26,18,Unemployed,Medical,High School,Single,4,Owned,15.139118639323048,5077,65421,0.7169872326262751,1,3,1,913.7808258993127,0.27057217565177266,0.07027461554251424,0.42596655493858276,12.88322174084285,4.266336381132312,15.127000850960144,0.9887510598012987,0.37222222222222223,0.3810806762251231,0.017857142857142856,0.7433333333333334,0,Legal Escalation Candidate Segment,0.4174093748021563,0.40043254097511527,0.18215808422272844,0.6576688993872255,0.40845965984274785,3338.985002188944,Low,Automated reminders via SMS/email and self-service portal nudges,5.690217498699059,436
BOR0385,69,5579,46401,24,11.078908643342327,696,162,3,Employed,Education,PhD,Widowed,1,Owned,28.998666626883224,18029,79731,0.1077093508349252,5,0,1,2164.3506043837297,0.6930901595267969,0.3879459767671141,0.23381583250441024,4.422129783693844,1.6332987193662272,10.885502354146151,0.6367187751008453,0.527,0.27672100035117647,0.026041666666666668,0.395,0,Legal Escalation Candidate Segment,0.4274915882922803,0.3909471299980177,0.18156128170970195,0.6620598662910908,0.38431108691079097,11936.277329362076,Low,Automated reminders via SMS/email and self-service portal nudges,5.6813564604638636,437
BOR0419,58,12161,26172,24,4.810501299214647,565,54,9,Self-Employed,Debt Consolidation,High School,Single,2,Rented,13.809871519282952,9490,56325,0.491857005525835,13,1,1,1145.9821927900916,0.17934380396348984,0.09423420712031014,0.3129267462433488,5.934569592245285,0.654149947152178,11.518379692826924,1.5027499444621766,0.4425,0.2952762741303602,0.15476190476190477,0.5316666666666666,0,Legal Escalation Candidate Segment,0.41308213441934255,0.3881297633234473,0.19878810225721022,0.645959992413411,0.3983760049312829,6130.16032800327,Low,Automated reminders via SMS/email and self-service portal nudges,5.665044854771531,438
